Price,Close,High,Low,Open,Volume,returns,return_squared,Regime_new,Regime_label
2016-04-06,7614.35009765625,7638.64990234375,7591.75,7636.0498046875,165600,0.0014654006885952725,2.1473991781354988e-06,0,Bull
2016-04-07,7546.4501953125,7630.75,7535.85009765625,7630.39990234375,234400,-0.008957357794121351,8.023425865190651e-05,1,Bear
2016-04-08,7555.2001953125,7569.35009765625,7526.7001953125,7542.35009765625,143400,0.001158813871706803,1.3428495892601108e-06,0,Bull
2016-04-11,7671.39990234375,7678.7998046875,7516.85009765625,7577.7998046875,179800,0.015263021567415073,0.00023295982736737768,2,HighVol
2016-04-12,7708.9501953125,7717.39990234375,7663.35009765625,7669.25,163400,0.0048829015384887434,2.3842727434575737e-05,0,Bull
2016-04-13,7850.4501953125,7864.7998046875,7772.2001953125,7777.14990234375,220400,0.018188863004861715,0.00033083473740962713,2,HighVol
2016-04-18,7914.7001953125,7920.60009765625,7842.75,7908.14990234375,184600,0.008150934704248517,6.643773655292286e-05,0,Bull
2016-04-20,7914.75,7950.39990234375,7877.5498046875,7950.0498046875,205300,6.292661701482301e-06,3.959759128930213e-11,1,Bear
2016-04-21,7912.0498046875,7978.4501953125,7884.10009765625,7953.64990234375,223700,-0.00034121810751646184,1.1642979689711571e-07,1,Bear
2016-04-22,7899.2998046875,7923.35009765625,7873.35009765625,7891.7998046875,183300,-0.0016127659027939515,2.6010138572147893e-06,1,Bear
2016-04-25,7855.0498046875,7911.0,7827.0,7894.7998046875,146300,-0.005617511031739854,3.155643019171896e-05,1,Bear
2016-04-26,7962.64990234375,7974.5,7822.5498046875,7828.14990234375,202400,0.013605234565983467,0.00018510240759543134,2,HighVol
2016-04-27,7979.89990234375,7991.0,7940.5498046875,7942.0,206800,0.002164021055994669,4.6829871307882815e-06,0,Bull
2016-04-28,7847.25,7992.0,7834.4501953125,7967.39990234375,292500,-0.016762715869970777,0.00028098864333737017,2,HighVol
2016-04-29,7849.7998046875,7889.0498046875,7788.7001953125,7844.25,243700,0.0003248769344116223,1.0554502251269353e-07,1,Bear
2016-05-02,7805.89990234375,7829.7998046875,7777.2998046875,7822.7001953125,146300,-0.005608183374211703,3.1451720758784566e-05,1,Bear
2016-05-03,7747.0,7890.25,7735.14990234375,7824.7998046875,186500,-0.007574173857563739,5.736810962460197e-05,1,Bear
2016-05-04,7706.5498046875,7749.0,7697.25,7724.14990234375,199700,-0.005235080380291306,2.7406066588110963e-05,1,Bear
2016-05-05,7735.5,7777.5498046875,7706.85009765625,7731.0,185100,0.003749531907512104,1.4058989525451358e-05,0,Bull
2016-05-06,7733.4501953125,7738.89990234375,7678.35009765625,7717.64990234375,163600,-0.00026502182418547155,7.023656729459499e-08,1,Bear
2016-05-09,7866.0498046875,7873.64990234375,7753.5498046875,7755.25,160600,0.017000904277695215,0.00028903074625935543,2,HighVol
2016-05-10,7887.7998046875,7896.89990234375,7837.7001953125,7873.5498046875,162000,0.0027612316174809364,7.624400045376389e-06,0,Bull
2016-05-11,7848.85009765625,7893.10009765625,7780.89990234375,7804.64990234375,214100,-0.004950200558543867,2.450448556980801e-05,1,Bear
2016-05-12,7900.39990234375,7916.0498046875,7849.64990234375,7871.4501953125,152700,0.006546342052207653,4.285459426450231e-05,0,Bull
2016-05-13,7814.89990234375,7881.0,7784.2001953125,7881.0,179500,-0.010881223351540733,0.00011840102162611533,1,Bear
2016-05-16,7860.75,7873.89990234375,7772.14990234375,7831.2001953125,205200,0.005849866346159204,3.4220936267926037e-05,0,Bull
2016-05-17,7890.75,7940.10009765625,7879.7001953125,7896.85009765625,183400,0.0038091656381104887,1.4509742858561687e-05,0,Bull
2016-05-18,7870.14990234375,7882.0498046875,7810.75,7846.75,156400,-0.002614077814670393,6.833402821151938e-06,1,Bear
2016-05-19,7783.39990234375,7876.2001953125,7766.7998046875,7875.5,170400,-0.011083861385826453,0.00012285198322021468,1,Bear
2016-05-20,7749.7001953125,7812.39990234375,7735.75,7792.2001953125,157000,-0.004339090032687426,1.8827702311767368e-05,1,Bear
2016-05-23,7731.0498046875,7820.60009765625,7722.2001953125,7813.9501953125,172000,-0.0024094956185153732,5.8056691356447815e-06,1,Bear
2016-05-24,7748.85009765625,7761.5498046875,7715.7998046875,7738.0498046875,147000,0.0022997953380331686,5.289058596839096e-06,0,Bull
2016-05-25,7934.89990234375,7941.2001953125,7809.2998046875,7811.7998046875,176200,0.023726281336622208,0.0005629364260645472,2,HighVol
2016-05-26,8069.64990234375,8083.0,7948.5,7974.4501953125,264300,0.016839359534278495,0.00028356402952469604,2,HighVol
2016-05-27,8156.64990234375,8164.2001953125,8077.0498046875,8081.9501953125,260900,0.010723434761836886,0.00011499205309137171,0,Bull
2016-05-30,8178.5,8200.0,8150.7998046875,8166.5,247400,0.002675226223002301,7.1568353442391565e-06,0,Bull
2016-05-31,8160.10009765625,8213.599609375,8134.2998046875,8209.849609375,471000,-0.0022523239460265896,5.072963157844788e-06,1,Bear
2016-06-01,8179.9501953125,8215.349609375,8171.0498046875,8179.2001953125,194400,0.0024296262330994575,5.903083632565059e-06,0,Bull
2016-06-02,8218.9501953125,8229.5,8154.75,8156.89990234375,181700,0.004756425442880727,2.2623582993683118e-05,0,Bull
2016-06-03,8220.7998046875,8262.0,8209.849609375,8246.2001953125,379000,0.00022501672869773692,5.063252819383094e-08,1,Bear
2016-06-06,8201.0498046875,8234.7001953125,8186.0498046875,8228.75,171600,-0.0024053331374929024,5.78562750232145e-06,1,Bear
2016-06-07,8266.4501953125,8294.9501953125,8216.400390625,8235.5498046875,241900,0.007943007071457264,6.30913613372201e-05,0,Bull
2016-06-08,8273.0498046875,8288.900390625,8252.0498046875,8285.5,174300,0.0007980422292402209,6.368713996507013e-07,1,Bear
2016-06-09,8203.599609375,8273.349609375,8184.60009765625,8273.349609375,174900,-0.008430185637149968,7.106802987680961e-05,1,Bear
2016-06-10,8170.0498046875,8265.599609375,8162.85009765625,8180.25,182200,-0.004098029802836798,1.6793848264938607e-05,1,Bear
2016-06-13,8110.60009765625,8125.25,8063.89990234375,8102.25,169700,-0.007303144729646939,5.3335922942169864e-05,1,Bear
2016-06-14,8108.85009765625,8134.9501953125,8069.5,8134.39990234375,145500,-0.00021579029938960387,4.656545331065487e-08,1,Bear
2016-06-15,8206.599609375,8213.2001953125,8123.14990234375,8139.39990234375,169800,0.011982591110193301,0.00014358248971408353,0,Bull
2016-06-16,8140.75,8180.64990234375,8074.4501953125,8180.64990234375,189200,-0.008056347617289792,6.490473693061091e-05,1,Bear
2016-06-17,8170.2001953125,8195.25,8135.7998046875,8176.64990234375,166600,0.0036110989197415846,1.304003540815884e-05,0,Bull
2016-06-20,8238.5,8244.150390625,8107.35009765625,8115.75,168600,0.008324876233428225,6.930356430189811e-05,0,Bull
2016-06-21,8219.900390625,8257.25,8202.150390625,8255.400390625,137000,-0.0022601974495153427,5.10849251079566e-06,1,Bear
2016-06-22,8203.7001953125,8238.349609375,8153.25,8213.650390625,136100,-0.001972795244488282,3.89192107667558e-06,1,Bear
2016-06-23,8270.4501953125,8285.599609375,8188.2998046875,8201.150390625,154100,0.00810364889252149,6.566912537326477e-05,0,Bull
2016-06-24,8088.60009765625,8100.7001953125,7927.0498046875,8029.10009765625,297600,-0.02223326969761141,0.0004943182814467257,2,HighVol
2016-06-27,8094.7001953125,8120.64990234375,8039.35009765625,8039.35009765625,162500,0.0007538756415223447,5.683284828807268e-07,1,Bear
2016-06-28,8127.85009765625,8146.35009765625,8086.85009765625,8096.0498046875,170400,0.004086897298664459,1.6702729529830856e-05,0,Bull
2016-06-29,8204.0,8212.400390625,8157.64990234375,8173.10009765625,147000,0.009325392253691965,8.69629406852181e-05,0,Bull
2016-06-30,8287.75,8308.150390625,8242.099609375,8260.25,279400,0.010156680759383653,0.00010315816404803409,0,Bull
2016-07-01,8328.349609375,8356.75,8308.650390625,8313.0498046875,165500,0.004886789454209853,2.388071116977663e-05,0,Bull
2016-07-04,8370.7001953125,8398.4501953125,8364.7001953125,8376.75,154200,0.005072225932684971,2.572747591220192e-05,0,Bull
2016-07-05,8335.9501953125,8381.4501953125,8319.9501953125,8379.2998046875,139000,-0.00416002601386157,1.7305816436004982e-05,1,Bear
2016-07-07,8337.900390625,8361.9501953125,8317.7001953125,8342.0,155500,0.0002339226096985007,5.47197873281571e-08,1,Bear
2016-07-08,8323.2001953125,8353.2998046875,8287.5498046875,8350.0,137900,-0.0017646132140196943,3.113859795092915e-06,1,Bear
2016-07-11,8467.900390625,8475.25,8407.0498046875,8413.349609375,149800,0.01723577043083921,0.0002970717823445912,2,HighVol
2016-07-12,8521.0498046875,8526.599609375,8479.2001953125,8502.599609375,183600,0.006256959594241648,3.914954336397261e-05,0,Bull
2016-07-13,8519.5,8550.25,8493.5498046875,8540.4501953125,195500,-0.0001818960901539572,3.308618761329653e-08,1,Bear
2016-07-14,8565.0,8571.400390625,8500.7001953125,8515.75,153900,0.005326478102926448,2.8371368980954928e-05,0,Bull
2016-07-15,8541.400390625,8594.7998046875,8510.0498046875,8565.4501953125,221700,-0.0027591572520208334,7.612948741379157e-06,1,Bear
2016-07-18,8508.7001953125,8587.099609375,8494.349609375,8564.0498046875,164300,-0.0038357821106622886,1.4713224400476841e-05,1,Bear
2016-07-19,8528.5498046875,8540.0498046875,8476.7001953125,8514.2998046875,167900,0.0023301434628515147,5.429568557469648e-06,0,Bull
2016-07-20,8565.849609375,8569.900390625,8512.5498046875,8515.4501953125,160300,0.004363986470652139,1.904437791603491e-05,0,Bull
2016-07-21,8510.099609375,8585.25,8503.4501953125,8582.7001953125,150000,-0.00652967485068765,4.263665365570278e-05,1,Bear
2016-07-22,8541.2001953125,8548.9501953125,8489.7998046875,8519.650390625,143200,0.0036478885225085054,1.3307090672649286e-05,0,Bull
2016-07-25,8635.650390625,8641.150390625,8517.2001953125,8519.9501953125,150000,0.010997493024321226,0.00012094485281999403,0,Bull
2016-07-26,8590.650390625,8644.900390625,8577.150390625,8633.75,154800,-0.005224581055714631,2.7296247207732204e-05,1,Bear
2016-07-27,8615.7998046875,8665.0,8572.0498046875,8599.400390625,184100,0.0029232563005614403,8.545427398772158e-06,0,Bull
2016-07-28,8666.2998046875,8674.7001953125,8625.25,8636.9501953125,233500,0.005844213941164874,3.415483659010587e-05,0,Bull
2016-07-29,8638.5,8670.349609375,8631.150390625,8668.2998046875,157000,-0.0032129615963578163,1.0323122219670168e-05,1,Bear
2016-08-01,8636.5498046875,8711.2998046875,8590.5,8654.2998046875,188400,-0.00022578173062699604,5.09773898849214e-08,1,Bear
2016-08-02,8622.900390625,8687.2001953125,8611.400390625,8647.4501953125,169400,-0.0015816745902789463,2.5016945095340725e-06,1,Bear
2016-08-03,8544.849609375,8635.4501953125,8529.599609375,8635.2001953125,163000,-0.009092783738205783,8.267871610977953e-05,1,Bear
2016-08-04,8551.099609375,8601.400390625,8518.150390625,8599.9501953125,164700,0.0007311673892417124,5.346057510905418e-07,1,Bear
2016-08-05,8683.150390625,8689.400390625,8590.150390625,8600.2001953125,157900,0.015324527088340225,0.00023484113048127334,2,HighVol
2016-08-08,8711.349609375,8723.5,8697.599609375,8712.849609375,172600,0.003242317221417232,1.051262096429876e-05,0,Bull
2016-08-09,8678.25,8728.349609375,8638.2001953125,8727.7998046875,200100,-0.0038068328301676924,1.4491976196842563e-05,1,Bear
2016-08-10,8575.2998046875,8690.099609375,8564.599609375,8686.7001953125,173600,-0.0119339403558223,0.00014241893241632406,2,HighVol
2016-08-11,8592.150390625,8601.150390625,8540.0498046875,8572.7998046875,189200,0.001963086091088332,3.853707001024467e-06,0,Bull
2016-08-16,8642.5498046875,8682.349609375,8600.4501953125,8670.25,224800,0.0058486143833095606,3.420629020465547e-05,0,Bull
2016-08-17,8624.0498046875,8667.099609375,8603.599609375,8639.7998046875,174100,-0.0021428662849281455,4.591875915081752e-06,1,Bear
2016-08-18,8673.25,8690.7001953125,8645.0498046875,8648.849609375,164300,0.005688787100174632,3.23622986711133e-05,0,Bull
2016-08-19,8666.900390625,8696.599609375,8647.099609375,8694.2998046875,191900,-0.0007323592374647016,5.363500526998791e-07,1,Bear
2016-08-22,8629.150390625,8684.849609375,8614.0,8667.0,152300,-0.004365165253066113,1.9054667686575744e-05,1,Bear
2016-08-23,8632.599609375,8642.150390625,8580.0,8628.349609375,187500,0.0003996372089627608,1.597098987875453e-07,1,Bear
2016-08-24,8650.2998046875,8661.0498046875,8620.900390625,8648.5,149600,0.0020482907499330422,4.195494996261265e-06,0,Bull
2016-08-25,8592.2001953125,8683.0498046875,8583.650390625,8668.849609375,213100,-0.006739142150229588,4.541603692100108e-05,1,Bear
2016-08-26,8572.5498046875,8622.9501953125,8547.5498046875,8614.349609375,147500,-0.0022896225356679534,5.242371355838549e-06,1,Bear
2016-08-29,8607.4501953125,8622.0,8543.75,8583.75,129700,0.00406291485846204,1.650727714711162e-05,0,Bull
2016-08-30,8744.349609375,8750.599609375,8642.25,8646.75,150200,0.015779602831678955,0.0002489958655255305,2,HighVol
2016-08-31,8786.2001953125,8819.2001953125,8754.0498046875,8754.0498046875,362200,0.0047745981624819625,2.2796787613176132e-05,0,Bull
2016-09-01,8774.650390625,8813.25,8759.9501953125,8793.599609375,238900,-0.0013154039773133465,1.730287623531771e-06,1,Bear
2016-09-02,8809.650390625,8824.099609375,8768.2001953125,8796.349609375,191500,0.00398082888319566,1.584699859728481e-05,0,Bull
2016-09-06,8943.0,8950.849609375,8848.4501953125,8852.7001953125,195600,0.015023347446829987,0.0002257009685081731,2,HighVol
2016-09-07,8917.9501953125,8968.7001953125,8913.349609375,8968.7001953125,290100,-0.0028049819116828943,7.867923524868224e-06,1,Bear
2016-09-08,8952.5,8960.349609375,8896.0,8915.5,217200,0.0038667014380895045,1.4951380011323442e-05,0,Bull
2016-09-09,8866.7001953125,8939.150390625,8858.7001953125,8934.2998046875,175900,-0.009630114351834806,9.273910242941472e-05,1,Bear
2016-09-12,8715.599609375,8746.9501953125,8699.400390625,8732.9501953125,184500,-0.01718822993969123,0.000295435248459698,2,HighVol
2016-09-14,8726.599609375,8739.849609375,8688.900390625,8710.650390625,184300,0.0012613090035687876,1.5909004024836879e-06,0,Bull
2016-09-15,8742.5498046875,8751.9501953125,8704.349609375,8743.849609375,145400,0.0018260991839711186,3.3346382296999854e-06,0,Bull
2016-09-16,8779.849609375,8847.650390625,8750.5,8780.849609375,265800,0.0042573919410826295,1.812538613999532e-05,0,Bull
2016-09-19,8808.400390625,8824.2998046875,8774.2001953125,8788.4501953125,131700,0.003246577269225301,1.0540263965050412e-05,0,Bull
2016-09-20,8775.900390625,8816.4501953125,8759.2998046875,8816.099609375,136500,-0.0036964832905136196,1.3663988717046398e-05,1,Bear
2016-09-21,8777.150390625,8826.849609375,8757.2998046875,8790.2998046875,148800,0.00014242538436080372,2.0284990110322673e-08,1,Bear
2016-09-22,8867.4501953125,8893.349609375,8837.7998046875,8873.349609375,172800,0.01023549301709891,0.00010476531730308057,0,Bull
2016-09-23,8831.5498046875,8885.2001953125,8820.2998046875,8880.75,185900,-0.004056776073300545,1.645743210890379e-05,1,Bear
2016-09-26,8723.0498046875,8809.5498046875,8715.099609375,8807.900390625,164000,-0.01236159001721051,0.00015280890775359852,2,HighVol
2016-09-27,8706.400390625,8768.5,8690.5,8748.900390625,151400,-0.0019104927510736648,3.64998255190502e-06,1,Bear
2016-09-28,8745.150390625,8767.0498046875,8703.150390625,8711.2001953125,165500,0.004440873383603119,1.972135640919461e-05,0,Bull
2016-09-29,8591.25,8800.650390625,8558.25,8792.7001953125,372900,-0.01775506219605918,0.00031524223358592987,2,HighVol
2016-09-30,8611.150390625,8637.150390625,8555.2001953125,8581.5,181700,0.002313677050935853,5.353101496027225e-06,0,Bull
2016-10-03,8738.099609375,8745.2001953125,8635.0,8666.150390625,137300,0.014634809521912494,0.00021417764974266063,2,HighVol
2016-10-04,8769.150390625,8783.650390625,8736.099609375,8770.0,184300,0.0035471948830647004,1.2582591538440394e-05,0,Bull
2016-10-05,8743.9501953125,8806.9501953125,8731.400390625,8806.349609375,157200,-0.002877869921600413,8.282135285652369e-06,1,Bear
2016-10-06,8709.5498046875,8781.150390625,8684.650390625,8768.7001953125,163600,-0.00394195263650275,1.5538990588430984e-05,1,Bear
2016-10-07,8697.599609375,8723.7001953125,8663.7998046875,8721.7001953125,150400,-0.0013730217286708416,1.8851886674022664e-06,1,Bear
2016-10-10,8708.7998046875,8745.7998046875,8703.9501953125,8735.349609375,108400,0.0012869056479532695,1.6561261467340242e-06,0,Bull
2016-10-13,8573.349609375,8681.5498046875,8541.349609375,8671.5,212300,-0.015675477121613476,0.00024572058299022754,2,HighVol
2016-10-14,8583.400390625,8604.4501953125,8549.7998046875,8594.0,162800,0.001171641761961016,1.372744418371114e-06,0,Bull
2016-10-17,8520.400390625,8615.400390625,8506.150390625,8612.9501953125,197400,-0.007366816969274471,5.4269992258790295e-05,1,Bear
2016-10-18,8677.900390625,8685.099609375,8555.900390625,8556.0498046875,216600,0.018316274989203487,0.0003354859294801212,2,HighVol
2016-10-19,8659.099609375,8698.75,8636.7001953125,8697.5,172100,-0.0021688629658940845,4.703966564826884e-06,1,Bear
2016-10-20,8699.400390625,8727.0,8678.2998046875,8693.349609375,161000,0.004643356702434108,2.1560761466039752e-05,0,Bull
2016-10-21,8693.0498046875,8709.099609375,8652.0498046875,8708.599609375,157300,-0.0007302693005771827,5.332932513654876e-07,1,Bear
2016-10-24,8708.9501953125,8736.9501953125,8684.150390625,8709.849609375,157100,0.001827421566475664,3.3394695816203695e-06,0,Bull
2016-10-25,8691.2998046875,8722.650390625,8663.4501953125,8721.7001953125,189800,-0.0020287520787162444,4.115834996895483e-06,1,Bear
2016-10-26,8615.25,8657.2998046875,8596.599609375,8657.2998046875,219300,-0.008788614143283245,7.723973855951828e-05,1,Bear
2016-10-27,8615.25,8624.849609375,8550.25,8607.099609375,242800,0.0,0.0,1,Bear
2016-10-28,8638.0,8653.75,8581.75,8625.0,175500,0.0026371858270232084,6.954749086252084e-06,0,Bull
2016-11-01,8626.25,8669.599609375,8614.5,8653.150390625,165000,-0.001361194585834806,1.852850700505989e-06,1,Bear
2016-11-02,8514.0,8549.5,8504.849609375,8542.7998046875,155300,-0.013098012546713908,0.00017155793267387495,2,HighVol
2016-11-03,8484.9501953125,8537.650390625,8476.150390625,8499.849609375,170500,-0.003417838470350909,1.1681619809410643e-05,1,Bear
2016-11-04,8433.75,8504.0,8400.25,8503.599609375,224800,-0.006052515976111644,3.663294964108669e-05,1,Bear
2016-11-07,8497.0498046875,8535.849609375,8481.4501953125,8535.75,172800,0.007477508488472915,5.5913133195184494e-05,0,Bull
2016-11-08,8543.5498046875,8559.400390625,8480.099609375,8540.0,195700,0.005457567982692605,2.978504828571143e-05,0,Bull
2016-11-09,8432.0,8476.2001953125,8002.25,8067.5,314300,-0.013142597631657107,0.00017272787250763902,2,HighVol
2016-11-10,8525.75,8598.4501953125,8510.7001953125,8555.599609375,263100,0.01105700404045472,0.000122257338350632,0,Bull
2016-11-11,8296.2998046875,8460.599609375,8284.9501953125,8456.650390625,266900,-0.027281387102400093,0.0007442740822310021,2,HighVol
2016-11-15,8108.4501953125,8288.5498046875,8093.2001953125,8284.849609375,359200,-0.02290285685988103,0.0005245408523441995,2,HighVol
2016-11-16,8111.60009765625,8210.0498046875,8089.39990234375,8205.650390625,269500,0.00038839613027746525,1.5085155401450976e-07,1,Bear
2016-11-17,8079.9501953125,8151.25,8060.2998046875,8105.10009765625,191300,-0.003909439439923456,1.5283716734429025e-05,1,Bear
2016-11-18,8074.10009765625,8128.9501953125,8048.2998046875,8097.5498046875,161200,-0.0007242886837538094,5.245940974138258e-07,1,Bear
2016-11-21,7929.10009765625,8102.4501953125,7916.39990234375,8102.10009765625,218800,-0.01812187142597807,0.00032840222397968044,2,HighVol
2016-11-22,8002.2998046875,8019.0498046875,7938.14990234375,7989.14990234375,210200,0.009189427494782599,8.444557768186638e-05,0,Bull
2016-11-23,8033.2998046875,8055.2001953125,7973.10009765625,8051.2001953125,181000,0.0038664021768522933,1.4949065793168153e-05,0,Bull
2016-11-24,7965.5,8024.85009765625,7952.5498046875,8011.7998046875,260500,-0.008475662098624583,7.183684801006127e-05,1,Bear
2016-11-25,8114.2998046875,8122.25,7976.75,8007.9501953125,177900,0.018508197132649923,0.0003425533611010308,2,HighVol
2016-11-28,8126.89990234375,8146.5,8066.5,8080.64990234375,189700,0.0015516218520139676,2.4075303716472547e-06,0,Bull
2016-11-29,8142.14990234375,8197.349609375,8128.7001953125,8131.5498046875,189700,0.001874725893588773,3.514597176092223e-06,0,Bull
2016-11-30,8224.5,8234.25,8139.25,8172.14990234375,248000,0.010063243621010479,0.00010126887217580809,0,Bull
2016-12-01,8192.900390625,8250.7998046875,8185.0498046875,8244.0,157700,-0.0038495313077255163,1.4818891289158923e-05,1,Bear
2016-12-02,8086.7998046875,8159.2998046875,8070.0498046875,8153.5498046875,171500,-0.013034894616329137,0.0001699084776588063,2,HighVol
2016-12-05,8128.75,8141.89990234375,8056.85009765625,8088.75,126500,0.005174081595203409,2.677112035382265e-05,0,Bull
2016-12-06,8143.14990234375,8178.7001953125,8130.85009765625,8153.14990234375,115300,0.0017699108511295017,3.132584420945957e-06,0,Bull
2016-12-07,8102.0498046875,8190.4501953125,8077.5,8168.39990234375,169800,-0.005059979081726745,2.5603388307512235e-05,1,Bear
2016-12-08,8246.849609375,8256.25,8151.75,8152.10009765625,142500,0.017714169916451,0.00031379181582889766,2,HighVol
2016-12-09,8261.75,8274.9501953125,8241.9501953125,8271.7001953125,149700,0.0018051676124941,3.258630109197649e-06,0,Bull
2016-12-12,8170.7998046875,8230.650390625,8154.4501953125,8230.650390625,108100,-0.011069630108506541,0.00012253671073915454,1,Bear
2016-12-13,8221.7998046875,8228.849609375,8155.7998046875,8196.150390625,184000,0.006222340051564259,3.87175157173007e-05,0,Bull
2016-12-14,8182.4501953125,8229.400390625,8165.10009765625,8229.349609375,144600,-0.004797498800311476,2.301599473899005e-05,1,Bear
2016-12-15,8153.60009765625,8225.900390625,8121.9501953125,8128.39990234375,181800,-0.0035320811496494836,1.2475597247709218e-05,1,Bear
2016-12-16,8139.4501953125,8178.7001953125,8127.4501953125,8178.2001953125,203000,-0.0017369253327930302,3.0169096116981784e-06,1,Bear
2016-12-19,8104.35009765625,8132.5,8094.85009765625,8126.0,107400,-0.004321667547371758,1.8676810390006225e-05,1,Bear
2016-12-20,8082.39990234375,8124.10009765625,8062.75,8110.60009765625,128000,-0.0027121205636996375,7.3555979520424394e-06,1,Bear
2016-12-21,8061.2998046875,8112.5498046875,8053.25,8105.85009765625,123700,-0.0026140364419853872,6.833186520027623e-06,1,Bear
2016-12-22,7979.10009765625,8046.4501953125,7964.9501953125,8043.85009765625,122600,-0.010249174221346512,0.00010504557221951389,1,Bear
2016-12-23,7985.75,8022.60009765625,7942.0498046875,7972.5,124100,0.0008330679821808747,6.940022629349141e-07,1,Bear
2016-12-26,7908.25,7970.0498046875,7893.7998046875,7965.10009765625,106900,-0.009752185003088458,9.510511233446343e-05,1,Bear
2016-12-27,8032.85009765625,8044.64990234375,7903.7001953125,7915.0498046875,118800,0.015632877835896817,0.00024438686943207394,2,HighVol
2016-12-28,8034.85009765625,8100.5498046875,8028.39990234375,8047.5498046875,126700,0.00024894664276991384,6.19744309464111e-08,1,Bear
2016-12-29,8103.60009765625,8111.10009765625,8020.7998046875,8030.60009765625,178500,0.008520076594398652,7.259170517441972e-05,0,Bull
2016-12-30,8185.7998046875,8197.0,8114.75,8119.64990234375,127600,0.010092502517199517,0.0001018586070596786,0,Bull
2017-01-02,8179.5,8212.0,8133.7998046875,8210.099609375,118300,-0.0007698979027411989,5.927427806452966e-07,1,Bear
2017-01-03,8192.25,8219.099609375,8148.60009765625,8196.0498046875,127300,0.0015575613575361691,2.4259973824899143e-06,0,Bull
2017-01-04,8190.5,8218.5,8180.89990234375,8202.650390625,132400,-0.00021363934707617968,4.564177061913636e-08,1,Bear
2017-01-05,8273.7998046875,8282.650390625,8223.7001953125,8226.650390625,159100,0.01011892597298775,0.0001023926628468061,0,Bull
2017-01-06,8243.7998046875,8306.849609375,8233.25,8281.849609375,139400,-0.0036324930615801707,1.3195005842428082e-05,1,Bear
2017-01-09,8236.0498046875,8263.0,8227.75,8259.349609375,99100,-0.0009405426329750955,8.846204444437251e-07,1,Bear
2017-01-10,8288.599609375,8293.7998046875,8261.0,8262.7001953125,142900,0.006360193250249055,4.045205818051364e-05,0,Bull
2017-01-11,8380.650390625,8389.0,8322.25,8327.7998046875,186500,0.011044494137506545,0.00012198085075341643,0,Bull
2017-01-12,8407.2001953125,8417.2001953125,8382.2998046875,8391.0498046875,172600,0.0031629810720875113,1.0004449262383862e-05,0,Bull
2017-01-13,8400.349609375,8461.0498046875,8373.150390625,8457.650390625,185300,-0.0008151796539613075,6.64517868232477e-07,1,Bear
2017-01-16,8412.7998046875,8426.7001953125,8374.400390625,8390.9501953125,124100,0.0014810071904502009,2.1933822981651977e-06,0,Bull
2017-01-17,8398.0,8440.900390625,8378.2998046875,8415.0498046875,122000,-0.001760750075312027,3.1002408277113086e-06,1,Bear
2017-01-18,8417.0,8460.2998046875,8397.400390625,8403.849609375,163800,0.002259887967437504,5.107093625368814e-06,0,Bull
2017-01-19,8435.099609375,8445.150390625,8404.0498046875,8418.400390625,165900,0.0021480547533008396,4.614139223178331e-06,0,Bull
2017-01-20,8349.349609375,8423.650390625,8340.9501953125,8404.349609375,202600,-0.010217880246458876,0.00010440507673097451,1,Bear
2017-01-23,8391.5,8404.150390625,8327.2001953125,8329.599609375,195000,0.005035644029815811,2.535771079501962e-05,0,Bull
2017-01-24,8475.7998046875,8480.9501953125,8398.150390625,8407.0498046875,179200,0.009995732282151228,9.991466385644019e-05,0,Bull
2017-01-25,8602.75,8612.599609375,8493.9501953125,8499.4501953125,292500,0.014866898538362306,0.00022102467214995928,2,HighVol
2017-01-27,8641.25,8672.7001953125,8606.900390625,8610.5,275400,0.004465328690727306,1.993916031623244e-05,0,Bull
2017-01-30,8632.75,8662.599609375,8617.75,8635.5498046875,304700,-0.0009841380903137704,9.68527780806435e-07,1,Bear
2017-01-31,8561.2998046875,8631.75,8552.400390625,8629.4501953125,521000,-0.008311085218864388,6.90741375152261e-05,1,Bear
2017-02-01,8716.400390625,8722.400390625,8537.5,8570.349609375,327700,0.017954328487415367,0.00032235791143401496,2,HighVol
2017-02-02,8734.25,8757.599609375,8685.7998046875,8724.75,283500,0.002045724967320079,4.184990641916739e-06,0,Bull
2017-02-03,8740.9501953125,8748.25,8707.75,8735.150390625,191000,0.0007668233343177947,5.880180260542604e-07,1,Bear
2017-02-06,8801.0498046875,8814.099609375,8770.2001953125,8785.4501953125,194400,0.006852108598963618,4.695139225199116e-05,0,Bull
2017-02-07,8768.2998046875,8809.2998046875,8741.0498046875,8805.7001953125,226300,-0.003728087682222944,1.3898637766342443e-05,1,Bear
2017-02-08,8769.0498046875,8791.25,8715.0,8774.5498046875,218700,8.553173850807276e-05,7.315678292213337e-09,1,Bear
2017-02-09,8778.400390625,8821.400390625,8724.099609375,8795.5498046875,187500,0.0010657487804178315,1.1358204629620953e-06,0,Bull
2017-02-10,8793.5498046875,8822.099609375,8771.2001953125,8812.349609375,225900,0.0017242727924366554,2.973116662737301e-06,0,Bull
2017-02-13,8805.0498046875,8826.900390625,8754.2001953125,8819.7998046875,204900,0.0013069223565665177,1.70804604609338e-06,0,Bull
2017-02-14,8792.2998046875,8820.4501953125,8772.5,8819.900390625,188300,-0.0014490821077153884,2.0998389549008727e-06,1,Bear
